cod_condutorinfrator;num_auto;dat_apresentdoc;dat_entradasistema
72014;"B085666289";"1989-06-28";"2007-02-26"
66038;"B087529459";"2007-01-22";"2007-01-31"
75556;"B092582982";"2007-02-08";"2007-03-12"
68114;"B092582834";"2007-01-30";"2007-02-08"
66888;"B086110764";"2007-01-23";"2007-02-05"
70046;"B086110772";"2007-02-08";"2007-02-14"
67823;"B092582915";"2007-01-31";"2007-02-07"
68713;"B092582923";"2007-01-30";"2007-02-09"
71142;"B092582407";"2007-02-07";"2007-02-22"
67808;"B092582931";"2007-01-30";"2007-02-07"
66237;"B092582947";"2007-01-19";"2007-02-01"
68203;"B092575315";"2007-01-29";"2007-02-08"
67264;"B092575331";"2007-01-22";"2007-02-06"
70234;"B092570417";"2007-01-31";"2007-02-15"
68063;"B078485436";"2007-02-07";"2007-02-07"
69529;"B091975166";"2007-02-07";"2007-02-13"
67707;"B092299571";"2007-01-23";"2007-02-07"
65221;"B092570461";"2007-01-19";"2007-01-30"
71877;"B092570477";"2007-02-07";"2007-02-26"
66202;"B092299587";"2007-01-19";"2007-02-01"
68062;"B078485452";"2007-02-07";"2007-02-07"
66895;"B092570488";"2007-01-23";"2007-02-05"
70031;"B085184446";"2007-02-01";"2007-02-14"
68941;"B092581277";"2007-02-02";"2007-02-12"
67820;"B092572154";"2007-01-19";"2007-02-07"
68445;"B092569285";"2007-01-25";"2007-02-08"
70040;"B084547037";"2007-01-26";"2007-02-14"
70313;"B092572207";"2007-02-07";"2007-02-15"
69149;"B088059103";"2007-02-08";"2007-02-12"
69466;"B084547286";"2007-01-23";"2007-02-13"
69513;"B091923367";"2007-02-08";"2007-02-13"
69515;"B091923379";"2007-02-08";"2007-02-13"
71712;"B092619096";"2007-02-08";"2007-02-26"
73067;"B089060741";"2007-02-07";"2007-03-05"
80620;"B083302085";"2007-01-23";"2007-03-29"
69534;"B085307173";"2007-02-07";"2007-02-13"
66155;"B083096442";"2007-01-29";"2007-02-01"
69399;"B083297413";"2007-02-07";"2007-02-13"
68671;"B089060946";"2007-02-08";"2007-02-09"
70171;"B092581757";"2007-02-13";"2007-02-15"
69013;"B092298567";"2007-01-31";"2007-02-12"
74682;"B092298575";"2007-01-25";"2007-03-08"
67082;"B087945118";"2007-01-30";"2007-02-05"
66203;"B092298613";"2007-01-22";"2007-02-01"
66581;"B084263587";"2007-02-01";"2007-02-02"
71811;"B092567908";"2007-02-08";"2007-02-26"
66581;"B084263598";"2007-02-01";"2007-02-02"
67421;"B087286939";"2007-02-02";"2007-02-06"
66747;"B092568696";"2007-01-23";"2007-02-05"
71257;"B092298672";"2007-02-01";"2007-02-22"
78870;"B089841654";"2007-02-08";"2007-03-23"
64805;"B088693023";"2007-01-22";"2007-01-29"
66571;"B089059859";"2007-02-02";"2007-02-02"
71873;"B092581765";"2007-02-08";"2007-02-26"
69563;"B092581625";"2007-01-26";"2007-02-14"
67996;"B092581617";"2007-01-26";"2007-02-07"
67538;"B092298354";"2007-01-31";"2007-02-07"
71204;"B092584454";"2007-02-01";"2007-02-22"
67534;"B092583849";"2007-01-30";"2007-02-07"
75928;"B092583857";"2007-02-08";"2007-03-13"
45054;"B092298419";"2007-02-15";"2007-03-08"
47864;"B092584268";"2007-02-08";"2007-02-12"
68749;"B089841537";"2007-01-30";"2007-02-09"
68303;"B092584276";"2007-01-30";"2007-02-08"
63910;"B089841549";"2007-01-24";"2007-01-25"
75301;"B089841565";"2007-02-01";"2007-03-10"
71550;"B092584381";"2007-02-12";"2007-02-23"
66581;"B084263601";"2007-02-01";"2007-02-02"
68186;"B092584403";"2007-01-29";"2007-02-08"
68369;"B092584411";"2007-01-26";"2007-02-08"
67753;"B092297099";"2007-01-23";"2007-02-07"
78823;"B088372405";"2007-02-06";"2007-03-23"
78894;"B088372413";"2007-02-07";"2007-03-23"
63891;"B088372472";"2007-01-24";"2007-01-25"
70588;"B084090626";"2007-02-08";"2007-02-16"
64462;"B084090669";"2007-01-23";"2007-01-26"
68558;"B083321152";"2007-02-08";"2007-02-09"
66563;"B084090657";"2007-01-25";"2007-02-02"
27691;"B092304052";"2007-01-18";"2007-01-30"
71248;"B083240403";"2007-02-08";"2007-02-22"
70387;"B075349132";"2007-02-09";"2007-02-15"
66955;"B088997037";"2007-01-26";"2007-02-05"
68088;"B092302793";"2007-01-30";"2007-02-08"
66406;"B092302831";"2007-01-22";"2007-02-02"
75959;"B092301312";"2007-02-08";"2007-03-13"
67983;"B083312447";"2007-02-06";"2007-02-07"
67829;"B092298834";"2007-01-31";"2007-02-07"
62832;"B083312412";"2007-01-08";"2007-01-22"
77004;"B092305555";"2007-02-15";"2007-03-15"
67341;"B092305563";"2007-01-23";"2007-02-06"
67946;"B092301727";"2007-01-18";"2007-02-07"
72599;"B086114085";"2007-02-06";"2007-03-01"
66087;"B086362755";"2007-01-25";"2007-01-31"
68479;"B087285959";"2007-02-07";"2007-02-08"
81467;"B069509298";"2007-03-06";"2007-04-02"
75389;"B085626198";"2007-02-08";"2007-03-12"
67697;"B085626201";"2007-01-21";"2007-02-07"
68467;"B087238918";"2007-01-25";"2007-02-08"
67470;"B078206177";"2007-02-06";"2007-02-06"
65791;"R005567033";"2007-01-24";"2007-01-31"
64529;"L002281937";"2007-01-18";"2007-01-29"
63880;"R005567084";"2007-01-16";"2007-01-25"
64338;"L002281953";"2007-01-22";"2007-01-26"
69224;"R005567114";"2007-02-02";"2007-02-13"
68247;"R005567157";"2007-01-31";"2007-02-08"
69641;"R005567277";"2007-02-04";"2007-02-14"
71461;"R005567351";"2007-02-07";"2007-02-23"
65166;"R005567394";"2007-01-23";"2007-01-30"
67289;"L002281996";"2007-01-26";"2007-02-06"
67724;"R005567447";"2007-01-30";"2007-02-07"
65187;"R005567661";"2007-01-24";"2007-01-30"
67410;"R005567696";"2007-01-29";"2007-02-06"
67305;"R005567734";"2007-01-29";"2007-02-06"
67605;"R005567831";"2007-01-29";"2007-02-07"
65073;"R005567858";"2007-01-26";"2007-01-29"
67272;"R005567939";"2007-01-26";"2007-02-06"
63950;"R005567998";"2007-01-16";"2007-01-25"
64547;"R005568005";"2007-01-22";"2007-01-29"
64562;"R005568021";"2007-01-22";"2007-01-29"
64446;"R005568037";"2007-01-21";"2007-01-26"
69696;"R005568087";"2007-02-02";"2007-02-14"
65075;"R005568117";"2007-01-26";"2007-01-29"
72317;"R005568153";"2007-02-02";"2007-02-27"
64371;"R005568177";"2007-01-22";"2007-01-26"
67789;"R005568978";"2007-01-30";"2007-02-07"
64879;"R005568986";"2007-01-23";"2007-01-29"
63959;"L002282267";"2007-01-16";"2007-01-25"
65031;"R005569001";"2007-01-22";"2007-01-29"
64842;"R005569044";"2007-01-22";"2007-01-29"
68340;"L002282305";"2007-01-31";"2007-02-08"
69666;"L002282755";"2007-02-04";"2007-02-14"
30247;"R005571324";"2007-02-09";"2007-02-15"
69203;"R005571332";"2007-02-02";"2007-02-13"
67761;"R005571413";"2007-01-29";"2007-02-07"
63882;"L002282844";"2007-01-16";"2007-01-25"
65741;"L002282895";"2007-01-23";"2007-01-31"
64939;"R005571588";"2007-01-25";"2007-01-29"
64709;"R005571626";"2007-01-22";"2007-01-29"
68927;"L002282917";"2007-02-02";"2007-02-12"
67711;"R005571707";"2007-01-30";"2007-02-07"
67728;"R005571747";"2007-01-29";"2007-02-07"
68054;"R005571774";"2007-02-04";"2007-02-07"
68054;"R005571758";"2007-02-04";"2007-02-07"
68054;"R005571766";"2007-02-04";"2007-02-07"
65664;"R005571797";"2007-01-19";"2007-01-30"
64867;"R005571901";"2007-01-18";"2007-01-29"
64834;"R005571928";"2007-01-24";"2007-01-29"
65803;"L002283034";"2007-01-26";"2007-01-31"
67743;"R005571952";"2007-01-26";"2007-02-07"
64866;"R005571967";"2007-01-22";"2007-01-29"
64510;"R005572017";"2007-01-18";"2007-01-29"
47826;"R005572077";"2007-01-22";"2007-01-29"
65070;"R005572096";"2007-01-20";"2007-01-29"
64095;"R005572142";"2007-01-24";"2007-02-02"
68810;"R005572134";"2007-02-02";"2007-02-12"
69677;"R005572157";"2007-02-04";"2007-02-14"
68366;"R005572169";"2007-01-30";"2007-02-08"
68126;"L002283093";"2007-02-02";"2007-02-08"
68737;"R005572327";"2007-01-29";"2007-02-09"
65046;"R005572444";"2007-01-22";"2007-01-29"
66611;"R005572622";"2007-01-26";"2007-02-02"
67727;"R005572665";"2007-02-02";"2007-02-07"
66607;"R005572673";"2007-01-26";"2007-02-02"
66610;"R005572697";"2007-01-26";"2007-02-02"
66017;"L002283255";"2007-01-26";"2007-01-31"
66605;"L002283212";"2007-01-26";"2007-02-02"
66495;"L002283227";"2007-01-26";"2007-02-02"
66974;"L002283239";"2007-01-26";"2007-02-05"
66975;"L002283263";"2007-01-26";"2007-02-05"
66601;"R005572649";"2007-01-26";"2007-02-02"
66594;"R005572657";"2007-01-26";"2007-02-02"
66591;"R005572681";"2007-01-26";"2007-02-02"
74124;"R005572703";"2007-02-14";"2007-03-07"
68113;"R005572762";"2007-02-04";"2007-02-08"
69816;"R005572827";"2007-02-04";"2007-02-14"
67292;"R005572924";"2007-01-26";"2007-02-06"
67243;"R005572932";"2007-01-25";"2007-02-06"
74324;"R005572983";"2007-02-13";"2007-03-07"
67139;"R005573033";"2007-02-02";"2007-02-05"
68415;"R005573092";"2007-02-07";"2007-02-08"
68420;"R005573319";"2007-02-01";"2007-02-08"
67383;"R005573424";"2007-02-01";"2007-02-06"
65515;"R005573564";"2007-01-19";"2007-01-30"
65479;"R005573726";"2007-01-24";"2007-01-30"
66538;"R005573963";"2007-01-29";"2007-02-02"
65723;"R005574427";"2007-01-24";"2007-01-30"
67122;"R005574919";"2007-02-02";"2007-02-05"
67260;"R005575067";"2007-01-25";"2007-02-06"
65710;"R005575095";"2007-01-30";"2007-01-30"
66620;"R005575214";"2007-01-26";"2007-02-02"
65690;"R005575974";"2007-01-15";"2007-01-30"
67333;"R005576217";"2007-02-05";"2007-02-06"
65697;"R005576245";"2007-01-17";"2007-01-30"
65701;"R005576342";"2007-01-17";"2007-01-30"
68423;"R005576407";"2007-02-01";"2007-02-08"
65724;"R005576652";"2007-01-27";"2007-01-30"
39708;"R005577071";"2007-02-02";"2007-02-08"
67376;"R005577477";"2007-02-05";"2007-02-06"
66367;"R005577527";"2007-01-30";"2007-02-01"
71036;"R005577877";"2007-02-02";"2007-02-21"
67345;"R005577977";"2007-02-03";"2007-02-06"
68439;"R005578019";"2007-02-04";"2007-02-08"
66676;"R005578175";"2007-01-26";"2007-02-02"
66674;"R005578377";"2007-01-31";"2007-02-02"
69074;"R005578582";"2007-02-02";"2007-02-12"
67084;"R005578604";"2007-01-26";"2007-02-05"
69028;"R005579082";"2007-02-05";"2007-02-12"
68486;"R005579497";"2007-02-02";"2007-02-08"
67358;"R005579503";"2007-01-30";"2007-02-06"
67135;"R005579546";"2007-02-02";"2007-02-05"
67339;"R005579708";"2007-02-05";"2007-02-06"
65950;"R005579864";"2007-01-29";"2007-01-31"
65704;"R005579899";"2007-01-19";"2007-01-30"
71395;"R005579977";"2007-02-06";"2007-02-22"
67140;"R005580145";"2007-02-02";"2007-02-05"
62737;"R005580382";"2007-01-18";"2007-01-22"
64497;"R005580517";"2007-01-25";"2007-01-26"
69144;"R005580617";"2007-02-04";"2007-02-12"
66672;"R005580897";"2007-01-31";"2007-02-02"
66671;"R005581125";"2007-01-31";"2007-02-02"
63253;"R005581327";"2007-01-17";"2007-01-23"
68058;"R005581729";"2007-02-04";"2007-02-07"
67130;"R005581745";"2007-02-02";"2007-02-05"
68018;"R005581966";"2007-01-17";"2007-02-07"
65626;"R005582229";"2007-01-28";"2007-01-30"
65669;"R005582326";"2007-02-04";"2007-01-30"
72331;"R005582482";"2007-01-26";"2007-02-27"
68059;"R005582679";"2007-01-25";"2007-02-07"
66641;"R005583167";"2007-02-04";"2007-02-02"
64008;"R005583683";"2007-01-24";"2007-01-25"
67090;"R005583829";"2007-02-04";"2007-02-05"
63518;"R005583837";"2007-01-19";"2007-01-24"
72306;"R005583907";"2007-02-04";"2007-02-27"
65104;"R005584477";"2007-01-24";"2007-01-29"
67099;"R005584833";"2007-02-04";"2007-02-05"
75925;"R005585325";"2007-02-04";"2007-03-13"
67108;"R005585368";"2007-02-04";"2007-02-05"
67101;"R005585449";"2007-02-01";"2007-02-05"
67454;"R005585589";"2007-02-04";"2007-02-06"
67129;"R005585805";"2007-02-01";"2007-02-05"
67137;"R005585872";"2007-02-02";"2007-02-05"
67128;"R005585899";"2007-02-04";"2007-02-05"
67142;"R005586046";"2007-02-02";"2007-02-05"
62924;"R005586647";"2007-02-04";"2007-01-22"
68053;"R005586917";"2007-02-04";"2007-02-07"
67123;"R005587026";"2007-02-02";"2007-02-05"
64363;"R005587227";"2007-02-04";"2007-01-26"
67001;"R005587298";"2007-01-31";"2007-02-05"
71946;"R005587409";"2007-01-19";"2007-02-26"
68476;"R005587433";"2007-02-04";"2007-02-08"
65641;"R005587484";"2007-01-23";"2007-01-30"
67091;"R005588065";"2007-02-04";"2007-02-05"
68023;"R005588251";"2007-02-04";"2007-02-07"
65109;"R005588347";"2007-01-25";"2007-01-29"
67143;"R005588367";"2007-02-02";"2007-02-05"
65636;"R005588669";"2007-01-26";"2007-01-30"
51993;"R005588967";"2007-02-04";"2007-01-26"
21403;"R005589479";"2007-02-04";"2007-01-29"
69030;"R005589606";"2007-02-04";"2007-02-12"
67235;"R005589827";"2007-02-04";"2007-02-06"
66984;"R005589959";"2007-02-02";"2007-02-05"
65495;"R005590086";"2007-02-04";"2007-01-30"
68968;"R005590116";"2007-02-02";"2007-02-12"
67085;"R005590361";"2007-02-04";"2007-02-05"
69315;"R005590981";"2007-02-02";"2007-02-13"
68428;"R005591104";"2007-02-04";"2007-02-08"
69608;"L002283484";"2007-02-04";"2007-02-14"
67378;"R005591267";"2007-02-04";"2007-02-06"
67320;"R005591279";"2007-02-04";"2007-02-06"
78366;"R005591357";"2007-03-06";"2007-03-22"
68533;"R005591497";"2007-02-04";"2007-02-09"
68825;"R005591511";"2007-02-04";"2007-02-12"
63730;"R005591732";"2007-01-19";"2007-01-24"
68416;"R005591767";"2007-02-05";"2007-02-08"
68449;"R005591791";"2007-02-05";"2007-02-08"
67933;"R005591837";"2007-02-02";"2007-02-07"
67100;"R005591856";"2007-02-01";"2007-02-05"
45373;"R005591872";"2007-01-23";"2007-01-26"
68535;"R005591887";"2007-02-04";"2007-02-09"
64001;"R005591917";"2007-01-22";"2007-01-25"
69457;"L002283689";"2007-02-04";"2007-02-13"
68686;"R005592027";"2007-02-04";"2007-02-09"
68094;"R005592038";"2007-02-04";"2007-02-08"
4299;"L002283751";"2007-01-24";"2007-02-08"
68351;"L002283767";"2007-01-31";"2007-02-08"
60496;"R005592127";"2007-01-19";"2007-01-24"
65179;"L002283778";"2007-01-26";"2007-01-30"
67964;"L002283808";"2007-02-02";"2007-02-07"
67951;"R005592151";"2007-02-02";"2007-02-07"
65498;"R005592194";"2007-01-23";"2007-01-30"
62432;"R005592224";"2007-01-17";"2007-01-22"
69900;"L002283816";"2007-02-04";"2007-02-14"
37560;"R005592247";"2007-02-04";"2007-02-08"
64521;"R005592267";"2007-01-24";"2007-01-29"
67942;"R005592275";"2007-02-02";"2007-02-07"
68509;"R005592321";"2007-02-02";"2007-02-09"
71125;"R005592437";"2007-02-04";"2007-02-22"
68250;"R005592445";"2007-01-31";"2007-02-08"
37351;"R005592461";"2007-01-24";"2007-01-29"
67834;"L002283937";"2007-02-01";"2007-02-07"
69329;"L002283964";"2007-02-06";"2007-02-13"
52261;"R005592682";"2007-02-01";"2007-02-08"
67563;"R005592747";"2007-01-30";"2007-02-07"
63738;"L002284014";"2007-01-19";"2007-01-24"
15445;"R005592771";"2007-01-17";"2007-01-22"
67778;"R005592787";"2007-02-01";"2007-02-07"
67909;"R005592817";"2007-02-01";"2007-02-07"
65917;"R005592828";"2007-01-29";"2007-01-31"
68164;"R005592836";"2007-02-02";"2007-02-08"
71135;"L002284065";"2007-02-02";"2007-02-22"
69066;"R005592852";"2007-02-04";"2007-02-12"
68081;"R005592933";"2007-02-02";"2007-02-08"
68135;"R005592957";"2007-02-04";"2007-02-08"
43994;"R005593018";"2007-02-04";"2007-02-09"
69448;"R005593026";"2007-02-04";"2007-02-13"
35536;"R005593034";"2007-01-25";"2007-01-30"
69393;"R005593042";"2007-02-04";"2007-02-13"
64337;"R005593158";"2007-01-22";"2007-01-26"
68225;"L002284146";"2007-02-04";"2007-02-08"
68282;"R005593174";"2007-01-31";"2007-02-08"
64889;"L002284207";"2007-01-26";"2007-01-29"
67959;"R005593227";"2007-02-01";"2007-02-07"
68448;"L002284219";"2007-02-01";"2007-02-08"
56325;"R005593247";"2007-02-04";"2007-02-12"
63857;"L002284227";"2007-01-23";"2007-01-25"
68096;"L002284243";"2007-02-02";"2007-02-08"
68143;"L002284294";"2007-02-02";"2007-02-08"
68119;"L002284367";"2007-02-02";"2007-02-08"
64172;"L002284391";"2007-01-23";"2007-01-26"
69250;"R005593441";"2007-02-02";"2007-02-13"
64779;"L002284464";"2007-01-24";"2007-01-29"
67219;"R005593468";"2007-01-30";"2007-02-06"
68155;"R005593476";"2007-02-04";"2007-02-08"
69395;"R005593549";"2007-02-04";"2007-02-13"
67493;"R005593603";"2007-02-02";"2007-02-06"
68350;"L002284634";"2007-01-31";"2007-02-08"
67355;"L002284642";"2007-01-31";"2007-02-06"
68954;"R005593654";"2007-02-06";"2007-02-12"
65586;"R005593689";"2007-01-29";"2007-01-30"
64139;"L002284758";"2007-01-21";"2007-01-26"
67227;"R005593735";"2007-01-30";"2007-02-06"
66808;"L002284774";"2007-01-25";"2007-02-05"
22746;"L002284782";"2007-01-25";"2007-02-05"
67363;"R005593778";"2007-01-31";"2007-02-06"
68794;"L002284797";"2007-02-02";"2007-02-12"
66368;"R005593794";"2007-01-31";"2007-02-01"
64379;"R005593808";"2007-01-22";"2007-01-26"
64918;"L002284812";"2007-01-19";"2007-01-29"
64918;"R005593816";"2007-01-19";"2007-01-29"
67844;"L002284855";"2007-02-01";"2007-02-07"
43772;"L002284979";"2007-01-24";"2007-01-26"
64581;"R005593987";"2007-01-22";"2007-01-29"
67832;"L002285002";"2007-02-01";"2007-02-07"
67453;"L002285017";"2007-02-02";"2007-02-06"
67585;"R005594049";"2007-01-30";"2007-02-07"
67839;"L002285045";"2007-02-01";"2007-02-07"
68828;"R005594065";"2007-02-04";"2007-02-12"
65183;"L002285215";"2007-01-24";"2007-01-30"
67572;"R005594154";"2007-02-01";"2007-02-07"
64198;"L002285223";"2007-01-23";"2007-01-26"
64424;"L002285312";"2007-01-22";"2007-01-26"
68352;"R005594227";"2007-01-31";"2007-02-08"
68935;"L002285444";"2007-02-02";"2007-02-12"
67855;"L002285479";"2007-02-01";"2007-02-07"
67225;"R005594286";"2007-01-30";"2007-02-06"
67065;"R005594294";"2007-01-30";"2007-02-05"
69427;"R005594332";"2007-02-04";"2007-02-13"
68139;"R005594367";"2007-02-02";"2007-02-08"
68804;"L002285533";"2007-02-02";"2007-02-12"
67559;"R005594391";"2007-02-01";"2007-02-07"
15935;"L002285557";"2007-02-11";"2007-02-08"
63737;"R005594448";"2007-01-22";"2007-01-24"
68544;"L002285584";"2007-02-04";"2007-02-09"
67646;"R005594502";"2007-01-29";"2007-02-07"
67367;"R005594537";"2007-01-31";"2007-02-06"
68567;"R005594545";"2007-02-04";"2007-02-09"
68150;"R005594561";"2007-02-02";"2007-02-08"
68130;"R005594588";"2007-02-04";"2007-02-08"
68158;"R005594596";"2007-02-04";"2007-02-08"
64326;"R005594634";"2007-01-22";"2007-01-26"
67602;"R005594731";"2007-01-29";"2007-02-07"
69377;"L002285727";"2007-02-01";"2007-02-13"
68595;"R005594871";"2007-02-04";"2007-02-09"
67054;"R005594898";"2007-01-26";"2007-02-05"
69027;"L002285777";"2007-02-06";"2007-02-12"
67899;"L002285807";"2007-02-01";"2007-02-07"
63713;"R005594944";"2007-01-17";"2007-01-24"
67671;"R005594987";"2007-02-02";"2007-02-07"
68569;"L002285835";"2007-02-04";"2007-02-09"
68539;"L002285894";"2007-02-04";"2007-02-09"
61760;"L002285924";"2007-01-16";"2007-01-18"
68167;"L002285932";"2007-02-02";"2007-02-08"
64514;"L002285959";"2007-01-24";"2007-01-29"
64409;"L002285967";"2007-01-22";"2007-01-26"
73844;"R005595096";"2007-01-15";"2007-03-06"
69321;"R005595118";"2007-02-04";"2007-02-13"
61883;"R005595142";"2007-01-16";"2007-01-18"
69277;"R005595157";"2007-02-02";"2007-02-13"
65157;"R005595177";"2007-01-26";"2007-01-30"
62441;"R005595185";"2007-01-17";"2007-01-22"
64912;"R005595207";"2007-01-24";"2007-01-29"
70542;"R005595223";"2007-02-04";"2007-02-16"
64427;"R005595258";"2007-01-22";"2007-01-26"
14001;"R005595327";"2007-01-17";"2007-01-22"
14557;"R005595363";"2007-01-26";"2007-01-29"
64667;"R005595398";"2007-01-23";"2007-01-29"
55206;"R005595401";"2007-01-30";"2007-02-05"
74953;"L002286149";"2007-02-16";"2007-03-09"
67695;"R005595495";"2007-02-02";"2007-02-07"
67384;"L002286211";"2007-01-31";"2007-02-06"
67688;"R005595614";"2007-01-29";"2007-02-07"
68505;"L002286262";"2007-02-04";"2007-02-09"
64743;"R005595622";"2007-01-24";"2007-01-29"
68099;"R005595649";"2007-02-02";"2007-02-08"
69093;"R005595657";"2007-02-02";"2007-02-12"
69036;"R005595665";"2007-02-06";"2007-02-12"
68162;"L002286408";"2007-02-02";"2007-02-08"
68516;"L002286447";"2007-02-04";"2007-02-09"
71832;"R005595697";"2007-02-04";"2007-02-26"
66821;"R005595754";"2007-01-25";"2007-02-05"
63478;"L002286505";"2007-01-18";"2007-01-24"
67902;"R005595789";"2007-02-01";"2007-02-07"
68406;"L002286556";"2007-01-29";"2007-02-08"
65486;"L002286572";"2007-01-19";"2007-01-30"
68436;"L002286637";"2007-02-01";"2007-02-08"
68593;"R005595947";"2007-02-01";"2007-02-09"
68575;"R005595967";"2007-01-29";"2007-02-09"
65147;"R005595983";"2007-01-24";"2007-01-30"
71106;"R005596017";"2007-02-02";"2007-02-22"
65027;"R005596041";"2007-01-23";"2007-01-29"
67696;"R005596076";"2007-01-29";"2007-02-07"
71129;"R005596084";"2007-02-01";"2007-02-22"
67716;"L002286947";"2007-01-30";"2007-02-07"
5157;"R005596137";"2007-01-19";"2007-01-29"
9103;"R005596238";"2007-01-23";"2007-01-26"
63690;"R005596246";"2007-01-16";"2007-01-24"
68322;"L002287064";"2007-01-30";"2007-02-08"
69233;"R005596307";"2007-02-02";"2007-02-13"
67806;"L002287129";"2007-01-30";"2007-02-07"
68458;"R005596386";"2007-01-31";"2007-02-08"
68780;"L002287188";"2007-02-02";"2007-02-12"
64946;"R005596424";"2007-01-25";"2007-01-29"
68651;"R005596459";"2007-02-01";"2007-02-09"
64295;"R005596505";"2007-01-17";"2007-01-26"
68930;"R005596513";"2007-02-02";"2007-02-12"
65068;"R005596587";"2007-01-23";"2007-01-29"
70867;"L002287331";"2007-01-26";"2007-02-16"
65866;"L002287382";"2007-01-29";"2007-01-31"
69589;"R005596807";"2007-02-02";"2007-02-14"
68842;"R005596815";"2007-02-02";"2007-02-12"
69445;"L002287397";"2007-02-06";"2007-02-13"
68383;"L002287471";"2007-01-30";"2007-02-08"
64848;"L002287498";"2007-01-23";"2007-01-29"
68385;"L002287501";"2007-01-30";"2007-02-08"
68259;"R005596963";"2007-01-31";"2007-02-08"
64874;"R005596987";"2007-01-19";"2007-01-29"
67191;"R005597005";"2007-01-30";"2007-02-06"
68323;"R005597013";"2007-01-31";"2007-02-08"
68403;"R005597099";"2007-01-25";"2007-02-08"
67396;"R005597129";"2007-01-26";"2007-02-06"
69213;"L002287587";"2007-02-02";"2007-02-13"
68565;"R005597177";"2007-02-04";"2007-02-09"
70700;"L002287657";"2007-02-06";"2007-02-16"
64907;"R005597234";"2007-01-19";"2007-01-29"
64647;"R005597257";"2007-01-19";"2007-01-29"
67590;"R005597285";"2007-01-26";"2007-02-07"
71191;"L002287692";"2007-01-26";"2007-02-22"
69627;"R005597463";"2007-02-02";"2007-02-14"
67801;"R005597498";"2007-01-31";"2007-02-07"
73837;"L002287749";"2007-02-02";"2007-03-06"
66885;"L002287797";"2007-02-01";"2007-02-05"
66885;"L002287781";"2007-02-01";"2007-02-05"
65245;"R005597552";"2007-01-23";"2007-01-30"
65211;"L002287897";"2007-01-24";"2007-01-30"
67309;"L002288028";"2007-01-26";"2007-02-06"
65053;"R005597684";"2007-01-23";"2007-01-29"
74353;"R005597722";"2007-02-13";"2007-03-07"
23574;"L002288237";"2007-01-23";"2007-01-29"
68910;"R005597919";"2007-02-02";"2007-02-12"
65192;"R005597935";"2007-01-19";"2007-01-30"
73298;"L002288516";"2007-02-16";"2007-03-05"
70566;"L002288717";"2007-01-31";"2007-02-16"
68777;"L002288842";"2007-02-02";"2007-02-12"
67417;"R005598249";"2007-01-26";"2007-02-06"
64881;"R005598419";"2007-01-17";"2007-01-29"
67416;"L002289334";"2007-01-26";"2007-02-06"
69190;"L002289385";"2007-02-02";"2007-02-13"
68252;"L002289466";"2007-02-01";"2007-02-08"
69449;"R005598567";"2007-02-02";"2007-02-13"
68432;"R005598575";"2007-02-02";"2007-02-08"
64239;"L002289512";"2007-01-18";"2007-01-26"
68332;"L002289563";"2007-02-01";"2007-02-08"
64878;"L002289849";"2007-01-19";"2007-01-29"
69616;"R005598761";"2007-02-04";"2007-02-14"
69075;"L002289881";"2007-02-01";"2007-02-12"
67943;"R005598807";"2007-01-22";"2007-02-07"
67989;"R005598818";"2007-01-31";"2007-02-07"
67973;"L002289997";"2007-01-31";"2007-02-07"
64578;"L002290006";"2007-01-19";"2007-01-29"
