cod_condutorinfrator;num_auto;dat_apresentdoc;dat_entradasistema
146431;"R009175857";"2007-10-03";"2007-12-04"
139780;"L002617994";"2007-10-19";"2007-10-29"
147241;"R009175873";"2007-10-08";"2007-12-10"
147130;"R009175897";"2007-10-04";"2007-12-06"
151528;"R009175903";"2007-10-17";"2007-12-18"
134802;"R009175927";"2007-10-04";"2007-10-11"
139050;"R009175989";"2007-10-19";"2007-10-25"
146765;"R009178007";"2007-10-02";"2007-12-04"
137597;"R009178023";"2007-10-19";"2007-10-22"
151650;"R009178031";"2007-10-17";"2007-12-19"
147921;"R009178104";"2007-10-08";"2007-12-11"
151661;"R009178112";"2007-10-16";"2007-12-19"
141076;"R009178198";"2007-10-16";"2007-11-05"
151564;"R009178244";"2007-10-17";"2007-12-18"
151730;"R009178252";"2007-10-17";"2007-12-19"
149329;"R009178279";"2007-10-05";"2007-12-12"
138654;"R009178309";"2007-10-18";"2007-10-24"
145275;"R009178341";"2007-10-01";"2007-11-29"
146671;"R009178357";"2007-10-02";"2007-12-04"
150947;"R009178384";"2007-10-15";"2007-12-17"
149969;"R009178577";"2007-10-05";"2007-12-14"
146895;"R009178643";"2007-10-02";"2007-12-05"
149372;"R009178651";"2007-10-09";"2007-12-13"
148241;"R009178694";"2007-10-09";"2007-12-11"
148829;"R009178724";"2007-10-09";"2007-12-12"
149350;"R009178732";"2007-10-09";"2007-12-13"
149492;"R009178747";"2007-10-10";"2007-12-13"
152217;"R009178775";"2007-10-17";"2007-12-20"
145906;"R009178783";"2007-10-04";"2007-11-30"
148092;"R009178813";"2007-10-05";"2007-12-11"
141845;"R009178864";"2007-11-05";"2007-11-08"
151575;"R009178917";"2007-10-17";"2007-12-19"
151477;"R009179077";"2007-10-17";"2007-12-18"
152560;"R009179151";"2007-10-19";"2007-12-20"
148536;"R009179167";"2007-10-08";"2007-12-11"
135472;"R009179186";"2007-10-15";"2007-10-15"
149971;"R009179194";"2007-10-10";"2007-12-14"
135437;"R009179232";"2007-10-09";"2007-10-15"
134606;"R009179247";"2007-10-04";"2007-10-10"
147831;"R009179267";"2007-10-08";"2007-12-10"
133636;"R009179283";"2007-10-04";"2007-10-09"
146887;"R009179337";"2007-10-04";"2007-12-05"
145436;"R009179372";"2007-10-03";"2007-11-29"
149832;"R009179417";"2007-10-10";"2007-12-13"
135195;"R009179496";"2007-10-04";"2007-10-15"
139625;"R009179557";"2007-10-20";"2007-10-29"
148541;"R009179569";"2007-10-08";"2007-12-11"
151693;"R009179585";"2007-10-17";"2007-12-19"
145912;"R009179607";"2007-10-02";"2007-12-03"
149331;"R009179647";"2007-10-06";"2007-12-12"
138037;"R009179704";"2007-10-10";"2007-10-23"
149355;"R009179712";"2007-10-09";"2007-12-13"
137630;"L002618354";"2007-10-09";"2007-10-22"
140015;"L002618362";"2007-10-19";"2007-10-30"
138892;"R009179787";"2007-10-17";"2007-10-25"
149919;"R009179801";"2007-10-10";"2007-12-13"
140261;"L002618435";"2007-10-17";"2007-10-30"
145292;"R009180017";"2007-10-01";"2007-11-29"
151576;"R009180095";"2007-10-15";"2007-12-19"
135724;"R009180109";"2007-10-09";"2007-10-16"
137687;"R009180214";"2007-10-17";"2007-10-22"
141675;"R009180273";"2007-10-22";"2007-11-07"
137596;"R009180297";"2007-10-11";"2007-10-22"
141595;"R009180327";"2007-10-17";"2007-11-07"
138111;"R009180397";"2007-10-18";"2007-10-23"
138833;"R009180451";"2007-10-22";"2007-10-24"
140185;"R009180516";"2007-10-15";"2007-10-30"
136233;"R009180532";"2007-10-04";"2007-10-17"
141423;"R009180583";"2007-10-16";"2007-11-06"
132103;"R009180613";"2007-10-01";"2007-10-03"
132838;"R009180621";"2007-10-01";"2007-10-04"
142355;"R009180637";"2007-11-08";"2007-11-12"
136624;"R009180737";"2007-10-16";"2007-10-18"
148654;"R009180807";"2007-10-10";"2007-12-12"
134705;"R009180672";"2007-10-08";"2007-10-10"
133945;"R009180699";"2007-10-04";"2007-10-09"
136629;"R009180664";"2007-10-16";"2007-10-18"
133940;"R009180702";"2007-10-04";"2007-10-09"
136626;"R009180753";"2007-10-16";"2007-10-18"
137028;"R009180761";"2007-10-15";"2007-10-18"
141497;"R009180777";"2007-11-01";"2007-11-06"
136383;"R009180788";"2007-10-08";"2007-10-17"
140058;"R009180796";"2007-10-22";"2007-10-30"
133951;"L002618478";"2007-10-04";"2007-10-09"
142445;"L002618467";"2007-10-30";"2007-11-12"
136774;"R009180717";"2007-10-15";"2007-10-18"
139569;"R009180826";"2007-10-26";"2007-10-29"
133702;"R009180857";"2007-10-05";"2007-10-09"
138630;"R009180885";"2007-10-22";"2007-10-24"
138866;"R009180915";"2007-10-24";"2007-10-25"
138522;"R009180958";"2007-10-22";"2007-10-24"
138506;"R009181113";"2007-10-22";"2007-10-24"
135583;"R009181121";"2007-10-15";"2007-10-15"
136848;"R009181156";"2007-10-15";"2007-10-18"
138018;"R009181164";"2007-10-19";"2007-10-23"
136762;"R009181187";"2007-10-15";"2007-10-18"
137728;"R009181199";"2007-10-19";"2007-10-22"
133449;"R009181229";"2007-10-04";"2007-10-08"
134693;"R009181237";"2007-10-02";"2007-10-10"
139387;"L002618486";"2007-10-09";"2007-10-26"
132657;"R009181277";"2007-10-04";"2007-10-04"
136654;"R009181288";"2007-10-18";"2007-10-18"
134208;"R009181334";"2007-10-05";"2007-10-10"
135455;"R009181377";"2007-10-15";"2007-10-15"
135486;"R009181431";"2007-10-10";"2007-10-15"
137487;"R009181504";"2007-10-18";"2007-10-22"
133456;"R009181527";"2007-10-08";"2007-10-08"
137494;"R009181539";"2007-10-19";"2007-10-22"
132740;"R009181571";"2007-10-03";"2007-10-04"
139562;"R009181587";"2007-10-22";"2007-10-29"
137450;"R009181628";"2007-10-10";"2007-10-19"
135659;"R009181652";"2007-10-10";"2007-10-16"
137483;"R009181687";"2007-10-19";"2007-10-22"
151333;"R009181733";"2007-10-10";"2007-12-18"
135453;"R009181897";"2007-10-15";"2007-10-15"
134197;"R009181911";"2007-10-10";"2007-10-10"
136713;"R009181962";"2007-10-18";"2007-10-18"
135654;"R009181989";"2007-10-11";"2007-10-16"
138867;"R009182071";"2007-10-24";"2007-10-25"
138513;"R009182117";"2007-10-18";"2007-10-24"
138564;"R009182217";"2007-10-18";"2007-10-24"
135118;"R009182268";"2007-10-08";"2007-10-15"
136637;"R009182349";"2007-10-15";"2007-10-18"
137043;"R009182357";"2007-10-16";"2007-10-18"
135492;"R009182381";"2007-10-15";"2007-10-15"
134241;"R009182497";"2007-10-04";"2007-10-10"
150537;"R009182527";"2007-10-11";"2007-12-17"
135517;"R009182535";"2007-10-08";"2007-10-15"
137702;"R009182543";"2007-10-19";"2007-10-22"
134575;"R009182567";"2007-10-05";"2007-10-10"
137323;"R009182705";"2007-10-09";"2007-10-19"
135836;"R009182713";"2007-10-16";"2007-10-16"
133497;"R009182896";"2007-10-04";"2007-10-08"
136073;"R009182918";"2007-10-08";"2007-10-16"
141142;"R009182993";"2007-10-22";"2007-11-05"
139860;"R009183221";"2007-10-09";"2007-10-29"
137363;"R009183663";"2007-10-19";"2007-10-19"
140528;"R009183687";"2007-10-22";"2007-10-31"
137637;"R009183767";"2007-10-22";"2007-10-22"
138828;"R009183914";"2007-10-22";"2007-10-24"
137996;"R009184309";"2007-10-18";"2007-10-22"
138649;"R009184694";"2007-10-22";"2007-10-24"
135042;"R009184577";"2007-10-10";"2007-10-11"
135033;"R009184929";"2007-10-05";"2007-10-11"
138472;"R009184977";"2007-10-22";"2007-10-23"
140149;"R009185027";"2007-10-22";"2007-10-30"
135051;"R009185275";"2007-10-10";"2007-10-11"
139322;"R009185577";"2007-10-22";"2007-10-26"
138732;"R009185607";"2007-10-10";"2007-10-24"
140231;"R009185674";"2007-10-01";"2007-10-30"
138395;"R009185704";"2007-10-17";"2007-10-23"
136068;"R009185712";"2007-10-09";"2007-10-16"
140180;"R009185852";"2007-10-22";"2007-10-30"
138467;"R009185941";"2007-10-03";"2007-10-23"
138402;"R009185968";"2007-10-22";"2007-10-23"
138655;"R009186115";"2007-10-22";"2007-10-24"
141940;"R009186123";"2007-10-21";"2007-11-08"
137787;"R009186166";"2007-10-19";"2007-10-22"
138192;"R009186182";"2007-10-22";"2007-10-23"
138410;"R009186227";"2007-10-17";"2007-10-23"
140871;"R009186247";"2007-10-21";"2007-11-01"
135058;"R009186255";"2007-10-07";"2007-10-11"
136743;"R009186287";"2007-10-16";"2007-10-18"
135066;"R009186298";"2007-10-10";"2007-10-11"
140604;"R009186379";"2007-10-27";"2007-10-31"
144441;"R009186441";"2007-10-22";"2007-11-26"
133067;"R009186581";"2007-10-02";"2007-10-05"
137608;"R009186646";"2007-10-18";"2007-10-22"
137777;"R009186786";"2007-10-17";"2007-10-22"
138182;"R009186964";"2007-10-22";"2007-10-23"
137794;"R009187049";"2007-10-19";"2007-10-22"
139325;"R009187219";"2007-10-22";"2007-10-26"
138197;"R009187227";"2007-10-22";"2007-10-23"
133727;"R009187278";"2007-10-05";"2007-10-09"
133704;"R009187324";"2007-10-05";"2007-10-09"
133710;"R009187332";"2007-10-05";"2007-10-09"
137772;"R009187618";"2007-10-19";"2007-10-22"
138642;"R009187657";"2007-10-22";"2007-10-24"
138260;"R009187747";"2007-10-22";"2007-10-23"
132307;"R009187758";"2007-10-02";"2007-10-03"
137769;"R009187887";"2007-10-19";"2007-10-22"
134709;"R009188142";"2007-10-08";"2007-10-10"
139302;"R009188185";"2007-10-22";"2007-10-26"
138254;"R009188231";"2007-10-22";"2007-10-23"
138220;"R009188398";"2007-10-22";"2007-10-23"
138202;"R009188509";"2007-10-22";"2007-10-23"
133721;"R009188576";"2007-10-05";"2007-10-09"
138683;"R009188681";"2007-10-09";"2007-10-24"
137383;"R009189181";"2007-10-18";"2007-10-19"
140141;"R009189505";"2007-10-22";"2007-10-30"
139776;"R009189734";"2007-10-23";"2007-10-29"
141511;"R009189815";"2007-10-31";"2007-11-06"
133020;"R009190155";"2007-10-04";"2007-10-05"
139366;"R009190217";"2007-10-22";"2007-10-26"
136655;"R009190333";"2007-10-10";"2007-10-18"
138464;"R009190497";"2007-10-20";"2007-10-23"
137456;"R009190503";"2007-10-18";"2007-10-19"
137552;"R009190511";"2007-10-19";"2007-10-22"
134736;"R009190538";"2007-10-05";"2007-10-10"
135303;"R009190562";"2007-10-05";"2007-10-15"
133632;"R009190577";"2007-10-03";"2007-10-09"
135320;"R009190607";"2007-10-08";"2007-10-15"
137455;"R009190635";"2007-10-18";"2007-10-19"
151996;"R009190872";"2007-10-18";"2007-12-19"
139287;"L002618664";"2007-10-22";"2007-10-26"
136640;"L002618672";"2007-10-05";"2007-10-18"
134249;"L002618702";"2007-10-03";"2007-10-10"
138385;"R009190961";"2007-10-22";"2007-10-23"
145386;"R009191011";"2007-10-22";"2007-11-29"
149111;"R009191046";"2007-11-21";"2007-12-12"
141106;"R009191119";"2007-10-22";"2007-11-05"
139575;"L002618761";"2007-10-22";"2007-10-29"
148908;"R009191127";"2007-10-08";"2007-12-12"
134913;"R009191143";"2007-10-05";"2007-10-11"
139451;"L002618818";"2007-10-16";"2007-10-26"
140045;"L002618826";"2007-10-22";"2007-10-30"
139448;"L002618877";"2007-10-18";"2007-10-26"
136402;"R009191232";"2007-10-15";"2007-10-17"
138272;"R009191267";"2007-10-16";"2007-10-23"
139703;"L002618893";"2007-10-22";"2007-10-29"
136354;"L002618907";"2007-10-08";"2007-10-17"
151739;"R009191348";"2007-10-16";"2007-12-19"
139089;"R009191321";"2007-10-18";"2007-10-25"
138507;"R009191313";"2007-10-22";"2007-10-24"
152549;"R009191372";"2007-10-17";"2007-12-20"
138252;"R009191387";"2007-10-19";"2007-10-23"
139793;"R009191429";"2007-10-19";"2007-10-29"
146891;"R009191445";"2007-10-02";"2007-12-05"
140174;"L002618966";"2007-10-22";"2007-10-30"
139251;"R009191453";"2007-10-17";"2007-10-26"
137580;"R009191461";"2007-10-17";"2007-10-22"
151442;"R009191496";"2007-10-10";"2007-12-18"
139590;"L002619016";"2007-10-18";"2007-10-29"
140731;"R009191518";"2007-10-22";"2007-11-01"
151573;"R009191577";"2007-10-22";"2007-12-19"
135839;"R009191569";"2007-10-03";"2007-10-16"
135341;"R009191585";"2007-10-09";"2007-10-15"
135281;"L002619156";"2007-10-04";"2007-10-15"
135916;"R009191682";"2007-10-10";"2007-10-16"
139293;"R009191704";"2007-10-22";"2007-10-26"
139434;"L002619253";"2007-10-18";"2007-10-26"
146351;"R009191727";"2007-10-03";"2007-12-04"
133038;"L002619277";"2007-10-02";"2007-10-05"
137572;"L002619307";"2007-10-17";"2007-10-22"
137209;"R009191828";"2007-10-16";"2007-10-19"
138682;"R009191836";"2007-10-19";"2007-10-24"
140239;"L002619342";"2007-10-22";"2007-10-30"
151736;"R009191879";"2007-10-17";"2007-12-19"
138632;"L002619377";"2007-10-19";"2007-10-24"
139290;"R009191887";"2007-10-22";"2007-10-26"
135925;"R009191895";"2007-10-10";"2007-10-16"
135258;"L002619423";"2007-10-04";"2007-10-15"
134925;"L002619497";"2007-10-05";"2007-10-11"
139247;"L002619527";"2007-10-22";"2007-10-26"
135325;"R009192007";"2007-10-09";"2007-10-15"
152018;"R009192034";"2007-10-16";"2007-12-19"
150622;"R009192147";"2007-10-11";"2007-12-17"
150632;"R009192158";"2007-10-08";"2007-12-17"
139706;"L002619776";"2007-10-18";"2007-10-29"
148608;"R009192204";"2007-10-03";"2007-12-11"
140229;"R009192344";"2007-10-22";"2007-10-30"
139465;"R009192367";"2007-10-22";"2007-10-26"
140783;"R009192425";"2007-10-22";"2007-11-01"
135951;"R009192457";"2007-10-06";"2007-10-16"
137051;"R009192549";"2007-10-08";"2007-10-18"
139605;"R009192557";"2007-10-18";"2007-10-29"
138923;"R009192611";"2007-10-11";"2007-10-25"
139821;"R009192627";"2007-10-22";"2007-10-29"
136965;"R009192743";"2007-10-03";"2007-10-18"
137261;"R009192778";"2007-10-11";"2007-10-19"
139259;"R009192786";"2007-10-17";"2007-10-26"
140998;"R009192921";"2007-10-29";"2007-11-05"
140991;"R009192948";"2007-10-29";"2007-11-05"
139417;"R009192956";"2007-10-11";"2007-10-26"
138030;"R009193057";"2007-10-15";"2007-10-23"
147237;"R009193138";"2007-10-03";"2007-12-10"
141101;"L002619997";"2007-10-22";"2007-11-05"
137658;"R009193227";"2007-10-08";"2007-10-22"
139626;"L002620049";"2007-10-18";"2007-10-29"
138686;"L002620065";"2007-10-18";"2007-10-24"
134310;"L002620081";"2007-10-22";"2007-10-10"
137951;"R009193456";"2007-10-06";"2007-10-22"
138609;"L002620189";"2007-10-18";"2007-10-24"
139455;"L002620227";"2007-10-18";"2007-10-26"
140738;"R009193731";"2007-10-22";"2007-11-01"
136285;"R009193928";"2007-10-11";"2007-10-17"
140240;"L002620359";"2007-10-23";"2007-10-30"
147415;"R009194037";"2007-10-08";"2007-12-10"
147411;"R009194029";"2007-10-08";"2007-12-10"
139063;"R009194088";"2007-10-22";"2007-10-25"
138345;"R009194142";"2007-10-10";"2007-10-23"
150754;"R009194193";"2007-10-10";"2007-12-17"
767260;"R009194215";"2010-05-20";"2010-06-02"
136403;"R009194304";"2007-10-05";"2007-10-17"
142558;"R009194428";"2007-11-06";"2007-11-12"
135264;"R009194533";"2007-10-05";"2007-10-15"
136419;"R009194568";"2007-10-09";"2007-10-17"
138583;"R009194584";"2007-10-10";"2007-10-24"
140443;"L002620502";"2007-10-22";"2007-10-31"
140132;"R009194673";"2007-10-22";"2007-10-30"
139843;"R009194983";"2007-10-18";"2007-10-29"
138907;"R009195017";"2007-10-22";"2007-10-25"
136877;"R009195057";"2007-10-05";"2007-10-18"
136646;"L002620747";"2007-10-03";"2007-10-18"
135949;"L002620758";"2007-10-04";"2007-10-16"
139710;"R009195521";"2007-10-22";"2007-10-29"
140208;"L002620901";"2007-10-08";"2007-10-30"
138118;"L002620917";"2007-10-15";"2007-10-23"
137585;"R009195742";"2007-10-19";"2007-10-22"
137001;"L002620944";"2007-10-08";"2007-10-18"
138283;"R009195955";"2007-10-17";"2007-10-23"
139064;"R009195998";"2007-10-22";"2007-10-25"
138261;"R009196064";"2007-10-18";"2007-10-23"
139073;"R009196117";"2007-10-22";"2007-10-25"
135530;"R009196129";"2007-10-09";"2007-10-15"
139065;"R009196137";"2007-10-22";"2007-10-25"
137861;"R009196153";"2007-10-17";"2007-10-22"
138244;"R009196161";"2007-10-16";"2007-10-23"
138248;"R009196207";"2007-10-16";"2007-10-23"
137526;"L002621002";"2007-10-11";"2007-10-22"
145542;"L002621017";"2007-10-22";"2007-11-30"
136174;"R009196382";"2007-10-09";"2007-10-17"
138255;"R009196412";"2007-10-17";"2007-10-23"
135004;"R009196427";"2007-10-04";"2007-10-11"
135269;"R009196487";"2007-10-10";"2007-10-15"
139081;"R009196633";"2007-10-22";"2007-10-25"
138216;"R009196641";"2007-10-19";"2007-10-23"
135001;"R009196737";"2007-10-02";"2007-10-11"
144818;"R009196749";"2007-11-22";"2007-11-27"
151646;"R009196765";"2007-10-16";"2007-12-19"
135011;"R009196803";"2007-10-05";"2007-10-11"
140166;"R009197036";"2007-10-20";"2007-10-30"
137609;"R009197052";"2007-10-10";"2007-10-22"
140160;"R009197079";"2007-10-19";"2007-10-30"
141500;"R009197346";"2007-10-31";"2007-11-06"
139051;"R009197377";"2007-10-22";"2007-10-25"
134097;"R009197516";"2007-10-05";"2007-10-09"
137729;"R009197547";"2007-10-15";"2007-10-22"
140184;"R009197672";"2007-10-22";"2007-10-30"
140179;"R009197702";"2007-10-18";"2007-10-30"
136406;"R009197729";"2007-10-11";"2007-10-17"
136417;"R009197777";"2007-10-08";"2007-10-17"
137819;"R009197788";"2007-10-18";"2007-10-22"
136218;"R009197907";"2007-10-11";"2007-10-17"
136193;"R009197982";"2007-10-11";"2007-10-17"
136337;"R009197997";"2007-10-11";"2007-10-17"
138270;"R009198032";"2007-10-18";"2007-10-23"
135571;"R009198047";"2007-10-10";"2007-10-15"
134026;"R009198059";"2007-10-05";"2007-10-09"
134239;"R009198067";"2007-10-03";"2007-10-10"
140047;"R009198075";"2007-10-25";"2007-10-30"
134225;"R009198083";"2007-10-05";"2007-10-10"
138219;"R009198091";"2007-10-18";"2007-10-23"
137692;"R009198121";"2007-10-19";"2007-10-22"
138268;"R009198199";"2007-10-18";"2007-10-23"
137647;"R009198217";"2007-10-16";"2007-10-22"
137812;"R009198261";"2007-10-17";"2007-10-22"
136412;"R009198318";"2007-10-09";"2007-10-17"
135962;"R009198342";"2007-10-08";"2007-10-16"
138236;"R009198357";"2007-10-16";"2007-10-23"
138284;"R009198385";"2007-10-17";"2007-10-23"
137632;"R009198415";"2007-10-16";"2007-10-22"
136391;"R009198466";"2007-10-10";"2007-10-17"
136395;"R009198482";"2007-10-08";"2007-10-17"
140154;"R009198497";"2007-10-19";"2007-10-30"
137771;"R009198504";"2007-10-10";"2007-10-22"
138265;"R009198563";"2007-10-18";"2007-10-23"
140211;"R009198571";"2007-10-18";"2007-10-30"
134332;"R009198667";"2007-10-04";"2007-10-10"
139049;"R009198741";"2007-10-22";"2007-10-25"
148068;"R009198757";"2007-10-10";"2007-12-11"
137806;"R009198784";"2007-10-17";"2007-10-22"
150841;"R009198822";"2007-10-11";"2007-12-17"
136388;"R009198814";"2007-10-10";"2007-10-17"
139161;"R009198837";"2007-10-23";"2007-10-25"
136228;"R009198849";"2007-10-10";"2007-10-17"
149013;"R009198857";"2007-10-08";"2007-12-12"
138232;"R009198865";"2007-10-15";"2007-10-23"
133987;"R009198873";"2007-10-04";"2007-10-09"
139183;"R009198881";"2007-10-22";"2007-10-25"
139174;"R009198897";"2007-10-22";"2007-10-25"
147910;"R009198962";"2007-10-03";"2007-12-11"
136991;"R009198977";"2007-10-10";"2007-10-18"
139083;"R009199071";"2007-10-22";"2007-10-25"
133809;"R009199167";"2007-10-04";"2007-10-09"
143554;"R009199233";"2007-11-14";"2007-11-21"
138226;"R009199257";"2007-10-16";"2007-10-23"
138986;"R009199284";"2007-10-22";"2007-10-25"
138222;"R009199314";"2007-10-18";"2007-10-23"
137733;"R009199322";"2007-10-10";"2007-10-22"
134323;"R009199365";"2007-10-05";"2007-10-10"
138240;"R009199403";"2007-10-16";"2007-10-23"
136302;"R009199477";"2007-10-10";"2007-10-17"
139095;"R009199489";"2007-10-22";"2007-10-25"
136367;"R009199527";"2007-10-09";"2007-10-17"
140034;"R009199578";"2007-10-18";"2007-10-30"
146981;"E001235176";"2007-10-05";"2007-12-05"
138306;"E001235257";"2007-10-17";"2007-10-23"
149357;"E001235249";"2007-10-09";"2007-12-13"
151836;"E001235281";"2007-10-15";"2007-12-19"
151021;"E001235478";"2007-10-16";"2007-12-18"
139621;"E001235467";"2007-10-25";"2007-10-29"
150535;"E001235621";"2007-10-16";"2007-12-17"
147310;"E001236296";"2007-10-04";"2007-12-10"
151833;"E001236497";"2007-10-11";"2007-12-19"
151856;"E001236504";"2007-10-16";"2007-12-19"
149897;"E001236806";"2007-10-11";"2007-12-13"
149035;"E001236873";"2007-10-09";"2007-12-12"
152149;"E001236946";"2007-10-15";"2007-12-20"
147764;"E001236776";"2007-10-03";"2007-12-10"
151532;"E001237004";"2007-10-16";"2007-12-18"
136727;"E001237063";"2007-10-16";"2007-10-18"
146350;"E001237136";"2007-10-04";"2007-12-04"
133494;"E001237179";"2007-10-25";"2007-10-08"
146348;"E001237241";"2007-10-04";"2007-12-04"
139181;"B059278439";"2007-10-24";"2007-10-25"
136621;"E001237764";"2007-10-05";"2007-10-18"
146763;"E001238687";"2007-10-03";"2007-12-04"
152602;"E001238779";"2007-10-19";"2007-12-21"
140828;"E001239112";"2007-10-24";"2007-11-01"
132632;"B023588845";"2007-10-02";"2007-10-04"
134004;"E001239187";"2007-10-04";"2007-10-09"
138980;"E001239392";"2007-10-25";"2007-10-25"
138298;"E001239546";"2007-10-17";"2007-10-23"
141633;"E001239538";"2007-10-29";"2007-11-07"
134558;"E001239783";"2007-10-09";"2007-10-10"
137779;"E001240056";"2007-10-01";"2007-10-22"
140265;"E001240099";"2007-10-07";"2007-10-30"
137395;"E001240005";"2007-10-02";"2007-10-19"
140538;"E001240285";"2007-10-16";"2007-10-31"
133952;"E001240684";"2007-10-04";"2007-10-09"
136676;"B023588535";"2007-10-15";"2007-10-18"
141292;"E001241249";"2007-10-25";"2007-11-06"
141516;"E001241079";"2007-10-25";"2007-11-06"
149913;"E001241486";"2007-10-09";"2007-12-13"
137111;"E001241807";"2007-10-18";"2007-10-18"
140340;"E001242199";"2007-10-23";"2007-10-30"
138687;"E001242261";"2007-10-24";"2007-10-24"
141388;"E001242504";"2007-10-25";"2007-11-06"
137883;"E001242768";"2007-10-02";"2007-10-22"
153178;"E001243306";"2007-10-18";"2007-12-21"
147374;"E001243403";"2007-10-04";"2007-12-10"
